filename,category_folder,phrase,meaningful_tokens,word_count,meaningful_token_count
WEB02224.jpg,Looks_Like_Fire,"Sun setting, creating warm, golden light and a hazy atmosphere over calm water.",sun setting creating warm golden light hazy atmosphere calm water,13,10
WEB02272.jpg,Looks_Like_Fire,"Sun setting, casting golden light and creating a warm, hazy atmosphere over the beach.",sun setting casting golden light creating warm hazy atmosphere beach,14,10
WEB02279.jpg,Looks_Like_Fire,"Sun setting, warm orange glow, soft haze from trees and distant structures.",sun setting warm orange glow soft haze trees distant structures,12,10
WEB02285.jpg,Looks_Like_Fire,"Sun setting, casting warm orange glow and creating lens flare.",sun setting casting warm orange glow creating lens flare,10,9
WEB02299.jpg,Looks_Like_Fire,"Sun setting, casting warm light and creating a soft haze over the rustic classroom.",sun setting casting warm light creating soft haze rustic classroom,14,10
WEB02304.jpg,Looks_Like_Fire,"Sun setting, casting warm hues and creating a hazy atmosphere over industrial chimneys.",sun setting casting warm hues creating hazy atmosphere industrial chimneys,13,10
WEB02454.jpg,Looks_Like_Fire,"Sun setting, creating warm, golden light and soft haze over rural landscape.",sun setting creating warm golden light soft haze rural landscape,12,10
WEB02456.jpg,Looks_Like_Fire,"Sun setting over ocean, casting warm hues and creating a soft, hazy atmosphere.",sun setting ocean casting warm hues creating soft hazy atmosphere,13,10
WEB02566.jpg,Looks_Like_Fire,"Sun setting, creating lens flare and soft haze over rural landscape.",sun setting creating lens flare soft haze rural landscape,11,9
WEB02713.jpg,Looks_Like_Fire,"Sun setting over vast, open savanna landscape with warm, orange-hued light.",sun setting vast open savanna landscape warm orange-hued light,11,9
WEB02792.jpg,Looks_Like_Fire,"Sun setting, casting vibrant orange hues across the sky.",sun setting casting vibrant orange hues across sky,9,8
WEB02892.jpg,Looks_Like_Fire,"Sun setting, creating warm, golden light and soft haze over rural landscape.",sun setting creating warm golden light soft haze rural landscape,12,10
WEB02941.jpg,Looks_Like_Fire,"Sun setting, creating lens flare and soft light, with scattered clouds in the sky.",sun setting creating lens flare soft light scattered clouds sky,14,10
WEB03000.jpg,Looks_Like_Fire,Sunset with dramatic clouds creating a lens flare effect.,sunset dramatic clouds creating lens flare effect,9,7
WEB03050.jpg,Looks_Like_Fire,"Sun setting, creating warm hues and soft light, with scattered clouds diffusing the light.",sun setting creating warm hues soft light scattered clouds diffusing light,14,11
WEB03065.jpg,Looks_Like_Fire,"Sun setting behind dramatic, fiery clouds, creating a warm, hazy atmosphere.",sun setting behind dramatic fiery clouds creating warm hazy atmosphere,11,10
WEB03081.jpg,Looks_Like_Fire,"Bright streetlamps illuminating a quiet, dark street at night.",bright streetlamps illuminating quiet dark street night,9,7
WEB03087.jpg,Looks_Like_Fire,"Streetlamps illuminating a dark, hazy night with active flames in the distance.",streetlamps illuminating dark hazy night active flames distance,12,8
WEB03141.jpg,Looks_Like_Fire,"Sun setting, creating warm light and soft haze over grassy hilltop.",sun setting creating warm light soft haze grassy hilltop,11,9
WEB03173.jpg,Looks_Like_Fire,"Sun setting, creating warm hues and soft light, with clear sky and minimal haze.",sun setting creating warm hues soft light clear sky minimal haze,14,11
WEB03201.jpg,Looks_Like_Fire,"Sun setting, warm orange glow, clear sky, silhouetted trees.",sun setting warm orange glow clear sky silhouetted trees,9,9
WEB03211.jpg,Looks_Like_Fire,"Sun setting, casting golden light through wispy clouds, creating a serene atmosphere.",sun setting casting golden light wispy clouds creating serene atmosphere,12,10
WEB03243.jpg,Looks_Like_Fire,"Sun setting, casting warm hues and creating a soft, hazy atmosphere.",sun setting casting warm hues creating soft hazy atmosphere,11,9
WEB03302.jpg,Looks_Like_Fire,"Sunset illuminates sky, casting warm hues over tranquil river and bridge.",sunset illuminates sky casting warm hues tranquil river bridge,11,9
WEB03346.jpg,Looks_Like_Fire,"Sun shining brightly, creating lens flare and haze in clear blue sky.",sun shining brightly creating lens flare haze clear blue sky,12,10
WEB03351.jpg,Looks_Like_Fire,"Bright streetlamps illuminate the quiet, dark village at night.",bright streetlamps illuminate quiet dark village night,9,7
WEB03468.jpg,Looks_Like_Fire,"City lights illuminating skyscrapers, sunset casting warm hues, clouds diffusing the light.",city lights illuminating skyscrapers sunset casting warm hues clouds diffusing light,12,11
WEB03482.jpg,Looks_Like_Fire,"Sun setting, casting golden light and creating a warm, hazy atmosphere over the ocean.",sun setting casting golden light creating warm hazy atmosphere ocean,14,10
WEB03488.jpg,Looks_Like_Fire,"Sun setting, casting warm hues and soft light through scattered clouds.",sun setting casting warm hues soft light scattered clouds,11,9
WEB03490.jpg,Looks_Like_Fire,"Sun setting, casting warm hues and soft light across the sky and landscape.",sun setting casting warm hues soft light across sky landscape,13,10
WEB07649 - Copy - Copy.jpg,Looks_Like_Fire,Bright streetlamps and active flames create light and haze in the evening scene.,bright streetlamps active flames create light haze evening scene,13,9
WEB09212.jpg,Looks_Like_Fire,"Bright streetlamps illuminating a dark, smoky night with active flames and dense smoke.",bright streetlamps illuminating dark smoky night active flames dense smoke,13,10
WEB09455.jpg,Looks_Like_Fire,Sunset illuminating horizon with atmospheric haze.,sunset illuminating horizon atmospheric haze,6,5
WEB09485.jpg,Looks_Like_Fire,"Sun setting, creating warm light and soft haze over mountainous landscape.",sun setting creating warm light soft haze mountainous landscape,11,9
WEB09486.jpg,Looks_Like_Fire,"Sunlight filtering through clouds, creating a hazy atmosphere over mountainous terrain.",sunlight filtering clouds creating hazy atmosphere mountainous terrain,11,8
WEB09505.jpg,Looks_Like_Fire,"Sun setting, casting a warm glow through scattered clouds, creating a soft, diffused light.",sun setting casting warm glow scattered clouds creating soft diffused light,14,11
WEB09596.jpg,Looks_Like_Fire,"Sun shining through trees, creating lens flare and soft haze.",sun shining trees creating lens flare soft haze,10,8
WEB09706.jpg,Looks_Like_Fire,"Sunlight filtering through dense forest canopy, creating dappled light and haze.",sunlight filtering dense forest canopy creating dappled light haze,11,9
WEB09760.jpg,Looks_Like_Fire,"Sun setting, creating warm glow and soft haze over mountainous landscape.",sun setting creating warm glow soft haze mountainous landscape,11,9
WEB09781.jpg,Looks_Like_Fire,"Sun shining brightly, clear blue sky with minimal haze, no active flames or smoke present.",sun shining brightly clear blue sky minimal haze no active flames smoke present,15,13
WEB09884.jpg,Looks_Like_Fire,"Sun setting, creating warm glow and lens flare, with scattered clouds and distant mountains.",sun setting creating warm glow lens flare scattered clouds distant mountains,14,11
WEB09894.jpg,Looks_Like_Fire,"Sun setting, creating warm glow and lens flare, with clear skies and distant mountains.",sun setting creating warm glow lens flare clear skies distant mountains,14,11
WEB10010.jpg,Looks_Like_Fire,"Sun setting, creating warm golden light and soft haze over rural landscape.",sun setting creating warm golden light soft haze rural landscape,12,10
WEB10015.jpg,Looks_Like_Fire,"Sun setting, casting golden light and creating a warm, hazy atmosphere over a rural landscape.",sun setting casting golden light creating warm hazy atmosphere rural landscape,15,11
WEB10048.jpg,Looks_Like_Fire,"Sunset illuminating clouds, creating dramatic light and atmospheric haze over cityscape.",sunset illuminating clouds creating dramatic light atmospheric haze cityscape,11,9
WEB10049.jpg,Looks_Like_Fire,"Sun setting over hills, casting warm hues and reflections on calm lake water.",sun setting hills casting warm hues reflections calm lake water,13,10
WEB10062.jpg,Looks_Like_Fire,"Sun setting, casting warm orange glow and creating atmospheric haze over cityscape.",sun setting casting warm orange glow creating atmospheric haze cityscape,12,10
WEB10063.jpg,Looks_Like_Fire,Sunlight filtering through scattered clouds illuminates the landscape.,sunlight filtering scattered clouds illuminates landscape,8,6
WEB10064.jpg,Looks_Like_Fire,"Sun setting, casting golden light and creating mist over the beach.",sun setting casting golden light creating mist beach,11,8
WEB10065.jpg,Looks_Like_Fire,"Sunlight illuminates clouds, clear blue sky, and green hills.",sunlight illuminates clouds clear blue sky green hills,9,8
WEB10066.jpg,Looks_Like_Fire,"Sun setting, casting warm hues over cityscape with scattered clouds.",sun setting casting warm hues cityscape scattered clouds,10,8
WEB10094.jpg,Looks_Like_Fire,"Sunset casting soft light through scattered clouds, creating a serene atmosphere.",sunset casting soft light scattered clouds creating serene atmosphere,11,9
WEB10095.jpg,Looks_Like_Fire,Sunlight filtering through scattered clouds illuminates the highway.,sunlight filtering scattered clouds illuminates highway,8,6
WEB10107.jpg,Looks_Like_Fire,"Sun setting, creating warm golden light and soft haze over cityscape.",sun setting creating warm golden light soft haze cityscape,11,9
WEB10109.jpg,Looks_Like_Fire,"Sun setting, casting warm light through scattered clouds, creating a serene coastal atmosphere.",sun setting casting warm light scattered clouds creating serene coastal atmosphere,13,11
WEB10110.jpg,Looks_Like_Fire,"Sunlight filtering through scattered clouds, creating a soft, diffused light.",sunlight filtering scattered clouds creating soft diffused light,10,8
WEB10113.jpg,Looks_Like_Fire,"Sun setting, casting golden light through scattered clouds, creating a serene atmosphere.",sun setting casting golden light scattered clouds creating serene atmosphere,12,10
WEB10114.jpg,Looks_Like_Fire,"Sun setting, casting warm hues; city lights and clouds create atmospheric glow.",sun setting casting warm hues city lights clouds create atmospheric glow,12,11
WEB10118.jpg,Looks_Like_Fire,"Sun setting over ocean, casting warm golden light and creating lens flare.",sun setting ocean casting warm golden light creating lens flare,12,10
WEB10120.jpg,Looks_Like_Fire,"Sun setting, creating lens flare and soft light, with scattered clouds in the sky.",sun setting creating lens flare soft light scattered clouds sky,14,10
