filename,phrase,meaningful_tokens,word_count,meaningful_token_count
0125_FL_FWW_00288.jpg,Firefighters battling a building fire at night.,firefighters building fire night,7,4
0127_FL_FWW_00358.jpg,Firefighters battling a building fire at night.,firefighters building fire night,7,4
0129_FL_FWW_00231.jpg,Firefighters battling a large fire in a commercial building.,firefighters large fire commercial building,9,5
0132_FL_FWW_00089.jpg,Fire in industrial setting with smoke and flames.,fire industrial smoke flames,8,4
0150_FL_FWW_00256.jpg,"Fire present, industrial setting, bright light illuminating debris.",fire present industrial bright light illuminating debris,8,7
0154_FL_FWW_00121.jpg,Explosion in industrial area with debris and containers.,explosion industrial area debris containers,8,5
0170_FL_FWW_00019.jpg,Flame on roof in wooded area.,flame roof wooded area,6,4
0170_FL_FWW_00059.jpg,Flame on roof near chimney in snowy outdoor area.,flame roof chimney snowy outdoor area,9,6
0170_FL_FWW_00348.jpg,"Flame on roof near chimney, surrounded by woodpile and debris.",flame roof chimney surrounded woodpile debris,10,6
0172_FL_FWW_00127.jpg,Fire in barn with smoke and snow nearby.,fire barn smoke snow nearby,8,5
0172_FL_FWW_00286.jpg,Explosion with smoke and debris in rural area.,explosion smoke debris rural area,8,5
0173_FL_FWW_00059.jpg,"Fire raging in a building, surrounded by firefighters and smoke.",fire raging building surrounded firefighters smoke,10,6
0173_FL_FWW_00312.jpg,Building on fire with flames and smoke.,building fire flames smoke,7,4
0174_FL_ENB_00002.jpg,Large fire burning intensely in an industrial area at night.,large fire burning intensely industrial area night,10,7
0199_FL_FWW_00334.jpg,"Fire in background, industrial area, vehicles present.",fire background industrial area vehicles present,7,6
0201_FL_FWW_00041.jpg,Fire in a confined space with firefighters.,fire confined space firefighters,7,4
0202_FL_FWW_00337.jpg,Fire in a confined area with firefighters.,fire confined area firefighters,7,4
0221_FL_GAH_00001.jpg,Fire in residential area with firefighters and smoke.,fire residential area firefighters smoke,8,5
0221_FL_GAH_00326.jpg,Fire in residential area with firefighters and smoke.,fire residential area firefighters smoke,8,5
0227_FL_FWW_00281.jpg,Wildfire in residential area with smoke and flames.,wildfire residential area smoke flames,8,5
0229_FL_FWW_00039.jpg,Smoke from a fire near green vegetation and a dirt path.,smoke fire green vegetation dirt path,11,6
0229_FL_FWW_00269.jpg,Wildfire burning near greenhouses and farm equipment.,wildfire burning greenhouses farm equipment,7,5
0250_FL_MS_00017.jpg,No fire present; nighttime street scene with illuminated signs and buildings.,fire present nighttime street scene illuminated signs buildings,11,8
0250_FL_MS_00051.jpg,No fire present; nighttime street scene with buildings and a cyclist.,fire present nighttime street scene buildings cyclist,11,7
0250_FL_MS_00084.jpg,"Fire present, small flames, street scene at night.",fire present small flames street scene night,8,7
0250_FL_MS_00110.jpg,"Fire on street, flames, urban environment.",fire street flames urban,6,4
0250_FL_MS_00121.jpg,"Fire on side of road at night, streetlights, parked cars, and a person walking.",fire side road night streetlights parked cars person walking,14,9
0250_FL_MS_00162.jpg,"Fire on side of street at night, flames and smoke.",fire side street night flames smoke,10,6
0250_FL_MS_00288.jpg,No fire present; nighttime street scene with parked cars and buildings.,fire present nighttime street scene parked cars buildings,11,8
0279_FL_FWW_00119.jpg,"Fire is present, it is an explosion, with a building and smoke in the surrounding environment.",fire present explosion building smoke surrounding,16,6
0279_FL_FWW_00225.jpg,Fire explosion in urban environment.,fire explosion urban,5,3
0279_FL_FWW_00359.jpg,Fire in smoke-filled environment with firefighters.,fire smoke-filled firefighters,6,3
0283_FL_FWW_00019.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
0283_FL_FWW_00139.jpg,Building on fire at night with smoke and flames.,building fire night smoke flames,9,5
0286_FL_FWW_00048.jpg,"Fire in a building, emergency response, night setting.",fire building emergency response night,8,5
0286_FL_FWW_00321.jpg,Firefighters battling a large fire at a commercial building at night.,firefighters large fire commercial building night,11,6
0287_FL_FWW_00252.jpg,Large fire burning in a residential area at night.,large fire burning residential area night,9,6
0288_FL_FWW_00011.jpg,Building on fire with flames and smoke at night.,building fire flames smoke night,9,5
0288_FL_FWW_00292.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0303_FL_FWW_00262.jpg,Building on fire with flames and smoke.,building fire flames smoke,7,4
0305_FL_FWW_00322.jpg,Firefighters extinguishing a large fire in a warehouse.,firefighters extinguishing large fire warehouse,8,5
0317_FL_GAH_00324.jpg,Firefighter extinguishing a wildfire in a forested area.,firefighter extinguishing wildfire forested area,8,5
0328_FL_FWW_00025.jpg,Fire raging at night in residential area.,fire raging night residential area,7,5
0328_FL_FWW_00293.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
0329_FL_FWW_00029.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
0329_FL_FWW_00313.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0331_FL_FWW_00018.jpg,Firefighters battling a large fire in a commercial building at night.,firefighters large fire commercial building night,11,6
0338_FL_FWW_00328.jpg,Firefighters battling a large industrial fire.,firefighters large industrial fire,6,4
0340_FL_FWW_00262.jpg,Firefighters battling a large industrial fire.,firefighters large industrial fire,6,4
0341_FL_FWW_00017.jpg,Fire in industrial area with firefighters.,fire industrial area firefighters,6,4
0342_FL_FWW_00237.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0356_FL_GAH_00002.jpg,Firefighters battling a building fire with smoke and flames.,firefighters building fire smoke flames,9,5
0427_FL_GAH_00002.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0427_FL_GAH_00314.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0438_FL_GAH_00002.jpg,"Building on fire with thick black smoke, surrounded by trees and parked cars.",building fire thick black smoke surrounded trees parked cars,13,9
0467_FL_ERBF_00001.jpg,Firefighters battling a controlled burn in a rural area.,firefighters controlled burn rural area,9,5
0477_FL_GAH_00002.jpg,Fire in a residential area with smoke and debris.,fire residential area smoke debris,9,5
0477_FL_GAH_00294.jpg,Firefighters battling a building fire at night.,firefighters building fire night,7,4
0477_FL_GAH_00314.jpg,Fire in a building with firefighters nearby.,fire building firefighters nearby,7,4
0501_FL_GAH_00016.jpg,Wildfire in rural area with smoke and flames.,wildfire rural area smoke flames,8,5
0501_FL_GAH_00303.jpg,Wildfire with large flames and thick smoke in a mountainous area.,wildfire large flames thick smoke mountainous area,11,7
0535_FL_ENB_00002.jpg,Firefighters battling a large fire at night.,firefighters large fire night,7,4
0536_FL_ENB_00016.jpg,Firefighters battling a large fire at a commercial building at night.,firefighters large fire commercial building night,11,6
0542_FL_GAH_00337.jpg,Wildfire in wooded area with smoke and flames.,wildfire wooded area smoke flames,8,5
0543_FL_GAH_00002.jpg,Wildfire burning a rural structure with smoke and flames.,wildfire burning rural structure smoke flames,9,6
0543_FL_GAH_00313.jpg,Building on fire with smoke and flames amidst trees and shrubs.,building fire smoke flames amidst trees shrubs,11,7
0592_FL_ENB_00002.jpg,Flame from a building fire at night with emergency vehicles present.,flame building fire night emergency vehicles present,11,7
0643_FL_GAH_00246.jpg,Building engulfed in intense flames and smoke.,building engulfed intense flames smoke,7,5
0643_FL_GAH_00360.jpg,"Fire is present, intense and controlled, with smoke and debris in a snowy environment.",fire present intense controlled smoke debris snowy,14,7
0656_FL_GAH_00001.jpg,"Building on fire with smoke and flames, surrounded by plants and statues.",building fire smoke flames surrounded plants statues,12,7
0656_FL_GAH_00349.jpg,Firefighters battling a wildfire in a residential area.,firefighters wildfire residential area,8,4
0659_FL_GAH_00001.jpg,Firefighters battling a large wildfire at night.,firefighters large wildfire night,7,4
0659_FL_GAH_00349.jpg,Firefighters battling a large fire at night.,firefighters large fire night,7,4
0660_FL_ERBF_00003.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
0701_FL_GAH_00001.jpg,Flame engulfing a building at night.,flame engulfing building night,6,4
0701_FL_GAH_00349.jpg,Firefighters battling a large wildfire at night.,firefighters large wildfire night,7,4
0711_FL_GAH_00001.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0712_FL_GAH_00001.jpg,"Fire is present, controlled, in a residential area.",fire present controlled residential area,8,5
0713_FL_GAH_00002.jpg,"Fire in backyard, flames and smoke, surrounded by trees and garden.",fire backyard flames smoke surrounded trees garden,11,7
0738_FL_GAH_00001.jpg,Building engulfed in intense flames at night.,building engulfed intense flames night,7,5
0743_FL_GAH_00001.jpg,Fire in residential area with flames and smoke.,fire residential area flames smoke,8,5
0848_FL_MS_00001.jpg,Building engulfed in flames with firefighters battling the fire.,building engulfed flames firefighters fire,9,5
0849_FL_MS_00001.jpg,Building engulfed in large flames and thick smoke.,building engulfed large flames thick smoke,8,6
0849_FL_MS_00136.jpg,Flaming building with firefighters nearby.,flaming building firefighters nearby,5,4
0849_FL_MS_00147.jpg,"Building on fire with flames and smoke, surrounded by trees and a street.",building fire flames smoke surrounded trees street,13,7
0849_FL_MS_00258.jpg,"Building on fire with flames and smoke, surrounded by trees and a street.",building fire flames smoke surrounded trees street,13,7
0849_FL_MS_00345.jpg,"Building on fire with flames and smoke, surrounded by trees and a wet street.",building fire flames smoke surrounded trees wet street,14,8
0881_FL_GAH_00001.jpg,Flame from an explosion near playground equipment at night.,flame explosion playground equipment night,9,5
0883_FL_GAH_00018.jpg,Building engulfed in intense flames and smoke.,building engulfed intense flames smoke,7,5
0896_FL_GAH_00002.jpg,Firefighters extinguishing a building fire.,firefighters extinguishing building fire,5,4
0913_FL_ERBF_00273.jpg,Building engulfed in intense flames and thick black smoke.,building engulfed intense flames thick black smoke,9,7
0914_FL_ERBF_00001.jpg,Building on fire with intense flames and thick smoke.,building fire intense flames thick smoke,9,6
0927_FL_ERBF_00188.jpg,Smoke emanating from a building in an industrial area.,smoke emanating building industrial area,9,5
1209_FL_ENB_00001.jpg,Flame in a confined room with furniture and a table.,flame confined room furniture table,10,5
1226_FL_ERBF_00002.jpg,"Fire near office desk, bright sunlight, office environment.",fire office desk bright sunlight office,8,6
1231_FL_ERBF_00018.jpg,Flame from a controlled fire in a controlled environment.,flame controlled fire controlled,9,4
1236_FL_ERBF_00016.jpg,Flame on desk in office environment.,flame desk office,6,3
1245_FL_ERBF_00005.jpg,Office fire with flames and smoke in a room.,office fire flames smoke room,9,5
1326_FL_GAH_00001.jpg,"Fire is present, large and intense, engulfing a building in a wooded area.",fire present large intense engulfing building wooded area,13,8
1368_FL_OLMF_00002.jpg,"Flame inside a room, office setting.",flame inside room office,6,4
1496_FL_OLMF_00009.jpg,Flame in a studio setting.,flame studio,5,2
1801_FL_GAH_00324.jpg,Flame on bed in office room.,flame bed office room,6,4
1829_FL_GAH_00314.jpg,Flame in office setting with chairs and equipment.,flame office chairs equipment,8,4
1876_FL_GAH_00002.jpg,Office engulfed in large flames.,office engulfed large flames,5,4
1941_FL_ERBF_00002.jpg,Explosion with flames and debris in a dark environment.,explosion flames debris dark,9,4
1945_FL_OLMF_00001.jpg,Fire on bed in cluttered room.,fire bed cluttered room,6,4
1961_FL_OLMF_00270.jpg,Flame near bed in room.,flame bed room,5,3
1976_FL_OLMF_00005.jpg,Flame near bed in room with furniture and fan.,flame bed room furniture fan,9,5
2005_FL_OLMF_00005.jpg,Explosion in office environment.,explosion office,4,2
2008_FL_OLMF_00020.jpg,Flame from a small fire in a dimly lit area.,flame small fire dimly lit area,10,6
2069_FL_ERBF_00006.jpg,Building on fire with flames and smoke.,building fire flames smoke,7,4
2091_FL_ENB_00002.jpg,Fire raging at night in urban environment.,fire raging night urban,7,4
2091_FL_ENB_00329.jpg,Building on fire with firefighters in action.,building fire firefighters action,7,4
2107_FL_MS_00074.jpg,"Building on fire with thick smoke and flames, surrounded by urban structures.",building fire thick smoke flames surrounded urban structures,12,8
2108_FL_MS_00002.jpg,Large fire with firefighters in urban setting.,large fire firefighters urban,7,4
2113_FL_GAH_00001.jpg,Flame from a building fire in a residential area.,flame building fire residential area,9,5
2346_FL_MS_00001.jpg,Flame engulfing a room with scattered debris.,flame engulfing room scattered debris,7,5
2352_FL_MS_00001.jpg,Fire in room with medical equipment and curtains.,fire room medical equipment curtains,8,5
2668_FL_OLMF_00003.jpg,House on fire with firefighters battling flames.,house fire firefighters flames,7,4
2693_FL_OLMF_00002.jpg,Building on fire with flames and smoke.,building fire flames smoke,7,4
2695_FL_GAH_00002.jpg,Firefighters battling a large wildfire near a building.,firefighters large wildfire building,8,4
2695_FL_GAH_00313.jpg,Firefighters battling a house fire in a residential area.,firefighters house fire residential area,9,5
2696_FL_GAH_00002.jpg,Building on fire with intense flames and smoke.,building fire intense flames smoke,8,5
2697_FL_GAH_00003.jpg,"Fire is present, controlled, in residential area with potted plants.",fire present controlled residential area potted plants,10,7
2701_FL_GAH_00002.jpg,Building on fire with flames and smoke in a nighttime setting.,building fire flames smoke nighttime,11,5
2722_FL_GAH_00002.jpg,House on fire with flames and smoke.,house fire flames smoke,7,4
2722_FL_GAH_00351.jpg,"Flame on roof, residential area, smoke.",flame roof residential area smoke,6,5
2726_FL_ERBF_00002.jpg,Building on fire with flames and smoke in an urban setting.,building fire flames smoke urban,11,5
2878_FL_ERBF_00002.jpg,Building engulfed in large flames and thick smoke.,building engulfed large flames thick smoke,8,6
2945_FL_GAH_00001.jpg,"Fire is present, large flames engulfing a structure, surrounded by firefighters and debris.",fire present large flames engulfing structure surrounded firefighters debris,13,9
2945_FL_GAH_00360.jpg,"Fire is present, intense flames engulfing a structure, surrounded by firefighters and debris.",fire present intense flames engulfing structure surrounded firefighters debris,13,9
3017_FL_MS_00003.jpg,Flame on clothing rack in a room with camera equipment.,flame clothing rack room camera equipment,10,6
3111_FL_GAH_00021.jpg,Fire burning intensely on a building at night.,fire burning intensely building night,8,5
3111_FL_GAH_00316.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
3129_FL_OLMF_00002.jpg,Fire in city street at night with emergency response.,fire city street night emergency response,9,6
3131_FL_OLMF_00002.jpg,Building on fire at night with emergency response.,building fire night emergency response,8,5
3154_FL_GAH_00002.jpg,Firefighters battling a small flame near a building.,firefighters small flame building,8,4
3173_FL_GAH_00248.jpg,House on fire with flames and smoke in residential area.,house fire flames smoke residential area,10,6
3173_FL_GAH_00360.jpg,Building on fire with flames and thick smoke in residential area.,building fire flames thick smoke residential area,11,7
3174_FL_GAH_00281.jpg,Flame and smoke from a building fire in a residential area.,flame smoke building fire residential area,11,6
3175_FL_GAH_00018.jpg,Flame and smoke from a building fire in a residential area.,flame smoke building fire residential area,11,6
3270_FL_ERBF_00002.jpg,Flame on floor in construction area with ladders and wooden planks.,flame floor construction area ladders wooden planks,11,7
3359_FL_GAH_00003.jpg,"Flame on building exterior with smoke, surrounded by urban environment.",flame building exterior smoke surrounded urban,10,6
3359_FL_GAH_00316.jpg,Firefighters battling a large fire in a narrow alleyway.,firefighters large fire narrow alleyway,9,5
3518_FL_GAH_00002.jpg,Fire in residential area with thick smoke.,fire residential area thick smoke,7,5
3529_FL_GAH_00002.jpg,Large wildfire with thick black smoke and visible flames.,large wildfire thick black smoke visible flames,9,7
3532_FL_ERBF_00003.jpg,Explosion with large fire and smoke in industrial area.,explosion large fire smoke industrial area,9,6
3613_FL_GAH_00280.jpg,Flame engulfing a house at night.,flame engulfing house night,6,4
3618_FL_GAH_00015.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
3644_FL_GAH_00003.jpg,House on fire with flames and smoke.,house fire flames smoke,7,4
3646_FL_GAH_00360.jpg,House on fire with flames and smoke in a residential area.,house fire flames smoke residential area,11,6
3649_FL_GAH_00258.jpg,House on fire with intense flames at night.,house fire intense flames night,8,5
3655_FL_GAH_00025.jpg,House on fire with firefighters in action.,house fire firefighters action,7,4
3699_FL_GAH_00003.jpg,Building on fire at night with flames and smoke.,building fire night flames smoke,9,5
3940_FL_ERBF_00003.jpg,Building engulfed in large flames at night.,building engulfed large flames night,7,5
3995_FL_ERBF_00002.jpg,Container fire with flames and smoke in an outdoor setting.,container fire flames smoke outdoor,10,5
4054_FL_ERBF_00003.jpg,Flame on fire training dummy in industrial setting.,flame fire training dummy industrial,8,5
4411_FL_MS_00001.jpg,Flame and smoke from a large building fire in a market area.,flame smoke large building fire market area,12,7
4411_FL_MS_00002.jpg,Flame and smoke from a large building fire in a market area.,flame smoke large building fire market area,12,7
4416_FL_MS_00001.jpg,Building on fire with firefighters nearby.,building fire firefighters nearby,6,4
4425_FL_MS_00001.jpg,Large fire with thick black smoke in residential area near water.,large fire thick black smoke residential area water,11,8
4426_FL_MS_00001.jpg,Large fire with thick black smoke near waterfront buildings.,large fire thick black smoke waterfront buildings,9,7
4426_FL_MS_00313.jpg,Large fire with thick smoke near waterfront buildings.,large fire thick smoke waterfront buildings,8,6
4431_FL_MS_00002.jpg,Large fire with thick smoke in a playground area.,large fire thick smoke playground area,9,6
4433_FL_MS_00002.jpg,Building on fire with flames and smoke in a coastal area.,building fire flames smoke coastal area,11,6
4528_FL_ERBF_00004.jpg,Firefighters battling a large blaze at a building with smoke and flames.,firefighters large blaze building smoke flames,12,6
5480_FL_ENB_00002.jpg,Building on fire with large flames and thick smoke in urban area.,building fire large flames thick smoke urban area,12,8
5490_FL_ENB_00313.jpg,Building on fire with firefighters battling flames and smoke.,building fire firefighters flames smoke,9,5
5497_FL_OLMF_00005.jpg,House on fire with firefighters and smoke.,house fire firefighters smoke,7,4
5504_FL_OLMF_00004.jpg,"House on fire, flames and smoke, residential neighborhood.",house fire flames smoke residential neighborhood,8,6
5507_FL_OLMF_00009.jpg,House fire with flames and smoke in a residential area.,house fire flames smoke residential area,10,6
5723_FL_ERBF_00002.jpg,"Flaming fire on a dark, wet ground with a ladder nearby.",flaming fire dark wet ground ladder nearby,11,7
5725_FL_ERBF_00003.jpg,Building engulfed in intense fire with smoke rising at night.,building engulfed intense fire smoke rising night,10,7
5729_FL_MS_00001.jpg,Washing machines with a burning machine in a laundromat.,washing machines burning machine laundromat,9,5
5729_FL_MS_00002.jpg,"Washing machine with flame inside, laundry room.",washing machine flame inside laundry room,7,6
5731_FL_MS_00349.jpg,Flame near washing machines in laundromat.,flame washing machines laundromat,6,4
5733_FL_MS_00216.jpg,Flame from a washing machine in a laundry room.,flame washing machine laundry room,9,5
