filename,phrase,meaningful_tokens,word_count,meaningful_token_count
IMG_3708_JPG.rf.NiYtwEfBwS5N8MHZxhvH.JPG,Gas stove with blue flames burning in a tiled kitchen.,gas stove blue flames burning tiled kitchen,10,7
IMG_3709_JPG.rf.2PjbPk0onnucBkVoUCqL.JPG,Gas stove with blue flame cooking vegetables.,gas stove blue flame cooking vegetables,7,6
IMG_3710_JPG.rf.XszXndTOQHK99mv4jjKW.JPG,Gas stove with blue flame cooking in a wok.,gas stove blue flame cooking wok,9,6
IMG_3711_JPG.rf.9dwfX5NL3asYFgA253Wl.JPG,Gas stove with blue flame on kitchen tiles.,gas stove blue flame kitchen tiles,8,6
IMG_3712_JPG.rf.TjxmjMVRVF7Lf3ObbRRu.JPG,Gas stove with blue flame on kitchen tiles.,gas stove blue flame kitchen tiles,8,6
IMG_3713_JPG.rf.4oufux07K0ITHSnRGQq4.JPG,Gas stove with flame cooking vegetables in a pan.,gas stove flame cooking vegetables pan,9,6
IMG_3714_JPG.rf.37Q1QFwdXKL1J4OS9HNh.JPG,"Gas stove with fire burning, kitchen environment.",gas stove fire burning kitchen,7,5
IMG_3715_JPG.rf.ZeSwp9Kgqw0EogNr3yrr.JPG,Gas stove with blue flame on kitchen tiles.,gas stove blue flame kitchen tiles,8,6
IMG_3716_JPG.rf.dZWYCvNLPDzldNxsXz8t.JPG,Gas stove with fire burning in pots.,gas stove fire burning pots,7,5
IMG_3718_JPG.rf.0KmEnMZazj8uCDr4a2o7.JPG,Gas stove with blue flame on tiled kitchen wall.,gas stove blue flame tiled kitchen wall,9,7
IMG_3719_JPG.rf.tF1knzBsOoOdoTl7jKUK.JPG,Gas stove with flame cooking in kitchen.,gas stove flame cooking kitchen,7,5
IMG_3720_JPG.rf.AWIy7MugqqT4w1jWwLHR.JPG,Gas stove with blue flames burning in a tiled kitchen.,gas stove blue flames burning tiled kitchen,10,7
IMG_3722_JPG.rf.KBMQShyGtYwlReOE2m3B.JPG,Gas stove with blue flame cooking pots.,gas stove blue flame cooking pots,7,6
IMG_3723_JPG.rf.PkNCdcGAkkyWWFDYJ66M.JPG,Gas stove with blue flame cooking in kitchen.,gas stove blue flame cooking kitchen,8,6
IMG_3725_JPG.rf.xlw55ULe72ZE82Wm9IO0.JPG,Gas stove with blue flame cooking.,gas stove blue flame cooking,6,5
IMG_3728_JPG.rf.ZcZkcat9eRjzasJrkw4P.JPG,Gas stove with blue flames on kitchen counter.,gas stove blue flames kitchen counter,8,6
IMG_3731_JPG.rf.XrbJ9k0jxsNG11ZKpbLL.JPG,"Gas stove with flame, kitchen environment.",gas stove flame kitchen,6,4
IMG_3747_JPG.rf.m5nrVsdAJjRWm6rUTiIp.JPG,Gas stove with blue flame cooking in a kitchen.,gas stove blue flame cooking kitchen,9,6
IMG_3761_JPG.rf.7YLrEgoXIQQRRUMUXgOP.JPG,Gas stove with blue flame cooking in kitchen.,gas stove blue flame cooking kitchen,8,6
IMG_3762_JPG.rf.XKZV4nHDG8OXY02td9SC.JPG,"Stove with blue flame cooking pot, kitchen setting.",stove blue flame cooking pot kitchen,8,6
IMG_3767_JPG.rf.DifIoEXWX2hM0h6CM2FH.JPG,Kitchen with a lit gas stove and fire extinguisher.,kitchen lit gas stove fire extinguisher,9,6
IMG_3768_JPG.rf.UNMU3kO0Enp4cOqPLd40.JPG,Gas stove with blue flame cooking.,gas stove blue flame cooking,6,5
IMG_3769_JPG.rf.JCFxLEIkZnLRU6CmsOdW.JPG,"Gas stove with flame on, kitchen environment.",gas stove flame kitchen,7,4
IMG_3775_JPG.rf.szOV5ESaWNbzK37bkPh3.JPG,"Gas stove with blue flame, kitchen setting.",gas stove blue flame kitchen,7,5
IMG_3778_JPG.rf.hd6PocCvLFimt4bVB9Nb.JPG,"Gas stove with blue flame cooking, surrounded by tiled walls.",gas stove blue flame cooking surrounded tiled walls,10,8
IMG_3781_JPG.rf.sxfJBw9CmLKRzXtUGzob.JPG,"Gas stove with blue flame cooking, surrounded by tiled kitchen.",gas stove blue flame cooking surrounded tiled kitchen,10,8
IMG_3786_JPG.rf.RAMZHeJzIdIutiXJXIw3.JPG,Kitchen with a lit gas stove and fire extinguisher.,kitchen lit gas stove fire extinguisher,9,6
IMG_3787_JPG.rf.8OKaDBsCyMC9URl8WXxk.JPG,Gas stove with blue flame on kitchen counter.,gas stove blue flame kitchen counter,8,6
IMG_3789_JPG.rf.KYOd9WwWbPOVyFxCbNDX.JPG,Gas stove with blue flame cooking in kitchen.,gas stove blue flame cooking kitchen,8,6
IMG_3799_JPG.rf.lFLGaPbBxn7gp1tq7xXi.JPG,Kitchen with flame on gas stove.,kitchen flame gas stove,6,4
IMG_3802_JPG.rf.oCih9CQDNJ1ElazRWF5W.JPG,"Gas stove with flame on, kitchen environment.",gas stove flame kitchen,7,4
IMG_3808_JPG.rf.LQwrr9bDEyzJmNhHi9du.JPG,Kitchen with gas stove flame cooking.,kitchen gas stove flame cooking,6,5
IMG_3829_JPG.rf.d5giuM5rlSeADDtRNEhm.JPG,Gas stove with blue flame cooking in kitchen.,gas stove blue flame cooking kitchen,8,6
IMG_3855(1)_JPG.rf.Av99kO0YtB92XaKEKMV1.JPG,Gas stove with blue flame on kitchen counter.,gas stove blue flame kitchen counter,8,6
Screenshot 2026-04-24 133645 (1).png,Campfire with flames and smoke.,campfire flames smoke,5,3
Screenshot 2026-04-24 133713.png,Fire in brick oven with flames and smoke.,fire brick oven flames smoke,8,5
Screenshot 2026-04-24 133815.png,Campfire cooking with flames and coals.,campfire cooking flames coals,6,4
Screenshot 2026-04-24 133920.png,"Fire on grill with pineapple, flames burning coals.",fire grill pineapple flames burning coals,8,6
Screenshot 2026-04-24 134005.png,"Grill with fire, outdoor setting.",grill fire outdoor,5,3
Screenshot 2026-04-24 134123.png,Flame from a grill in an outdoor setting.,flame grill outdoor,8,3
Screenshot 2026-04-24 134141.png,Campfire with flames in a rocky environment.,campfire flames rocky,7,3
Screenshot 2026-04-24 134158.png,Flame on stove in kitchen.,flame stove kitchen,5,3
Screenshot 2026-04-24 134205.png,Flame on a stovetop in a kitchen.,flame stovetop kitchen,7,3
Screenshot 2026-04-24 134214.png,Mushrooms cooking on a grill with visible flames.,mushrooms cooking grill visible flames,8,5
Screenshot 2026-04-24 134221.png,Campfire with flames and pots in a dark environment.,campfire flames pots dark,9,4
Screenshot 2026-04-24 134227.png,Grilling with flames in a kitchen.,grilling flames kitchen,6,3
Screenshot 2026-04-24 134239.png,Flame from a stove in a kitchen.,flame stove kitchen,7,3
Screenshot 2026-04-24 134302.png,Kitchen fire with flames on stovetop.,kitchen fire flames stovetop,6,4
Screenshot 2026-04-24 134311.png,Flame in frying pan on stove.,flame frying pan stove,6,4
Screenshot 2026-04-24 134319.png,Grilled food over an open flame on a barbecue grill.,grilled food open flame barbecue grill,10,6
Screenshot 2026-04-24 134325.png,Flame on gas stove with brick wall background.,flame gas stove brick wall background,8,6
Screenshot 2026-04-24 134330.png,Flame on stovetop in kitchen.,flame stovetop kitchen,5,3
Screenshot 2026-04-24 134335.png,Smoking campfire with mountains in the background.,smoking campfire mountains background,7,4
Screenshot 2026-04-24 134342.png,Flame from a grill in a restaurant kitchen.,flame grill restaurant kitchen,8,4
Screenshot 2026-04-24 134350.png,Campfire with flames surrounding a pot.,campfire flames surrounding pot,6,4
Screenshot 2026-04-24 134400.png,Campfire cooking with flames and wood.,campfire cooking flames wood,6,4
Screenshot 2026-04-24 134715.png,Flame on stove in kitchen.,flame stove kitchen,5,3
Screenshot 2026-04-24 134720.png,Kitchen with a pan on the stove with visible flames.,kitchen pan stove visible flames,10,5
Screenshot 2026-04-24 134733.png,Grilling steak over an open flame.,grilling steak open flame,6,4
Screenshot 2026-04-24 134743.png,Campfire with intense flames.,campfire intense flames,4,3
Screenshot 2026-04-24 134759.png,Fire in oven with vegetables.,fire oven vegetables,5,3
Screenshot 2026-04-24 134828.png,Kitchen fire on stove.,kitchen fire stove,4,3
Screenshot 2026-04-24 134834.png,Campfire burning with flames and wood.,campfire burning flames wood,6,4
Screenshot 2026-04-24 134848.png,Campfire with flames and logs.,campfire flames logs,5,3
Screenshot 2026-04-24 134909.png,Campfire cooking with flames and coals.,campfire cooking flames coals,6,4
Screenshot 2026-04-24 134918.png,Campfire with flames in a rustic setting.,campfire flames rustic,7,3
Screenshot 2026-04-24 134926.png,"Fire present, nature: campfire, surrounding: smoke-filled environment.",fire present nature campfire surrounding smoke-filled,7,6
Screenshot 2026-04-24 134933.png,Campfire with flames and smoke.,campfire flames smoke,5,3
Screenshot 2026-04-24 134942.png,"Fire present, nature: campfire, surrounding environment: cooking.",fire present nature campfire surrounding cooking,7,6
Screenshot 2026-04-24 135617.png,"Grill with fire, outdoor cooking, surrounded by wood chips.",grill fire outdoor cooking surrounded wood chips,9,7
Screenshot 2026-04-24 135623.png,Woman roasting a chicken over an open flame in a rustic kitchen.,woman roasting chicken open flame rustic kitchen,12,7
Screenshot 2026-04-24 135635.png,Campfire with flames and smoke.,campfire flames smoke,5,3
Screenshot 2026-04-24 135641.png,Flame in a pan on a stove.,flame pan stove,7,3
Screenshot 2026-04-24 135647.png,Fire in oven with meat and herbs.,fire oven meat herbs,7,4
Screenshot 2026-04-24 135659.png,Campfire with flames and smoke.,campfire flames smoke,5,3
Screenshot 2026-04-24 135710.png,Fire pit with flames in a garden setting.,fire pit flames garden,8,4
Screenshot 2026-04-24 135720.png,Grill with steak over campfire in forest.,grill steak campfire forest,7,4
Screenshot 2026-04-24 135733.png,Campfire cooking with flames in a rustic setting.,campfire cooking flames rustic,8,4
Screenshot 2026-04-24 135748.png,Person checking oven in a commercial kitchen with fire extinguisher nearby.,person checking oven commercial kitchen fire extinguisher nearby,11,8
Screenshot 2026-04-24 135802.png,Campfire cooking with flames in a rustic outdoor setting.,campfire cooking flames rustic outdoor,9,5
Screenshot 2026-04-24 135809.png,Campfire with mountains and lake in the background.,campfire mountains lake background,8,4
Screenshot 2026-04-24 135827.png,"Fire present, nature: campfire, surrounding: grill setup.",fire present nature campfire surrounding grill setup,7,7
Screenshot 2026-04-24 135836.png,Grilled meat over an active campfire.,grilled meat active campfire,6,4
Screenshot 2026-04-24 135844.png,Flame from a cooking pan in a kitchen.,flame cooking pan kitchen,8,4
Screenshot 2026-04-24 135850.png,Flame inside oven in kitchen.,flame inside oven kitchen,5,4
Screenshot 2026-04-24 135858.png,Campfire burning with flames and logs.,campfire burning flames logs,6,4
Screenshot 2026-04-24 135959.png,Campfire with flames and logs.,campfire flames logs,5,3
Screenshot 2026-04-24 140036.png,Flame from a cooking pot on a stove.,flame cooking pot stove,8,4
Screenshot 2026-04-24 140120.png,"Grilled meat with smoke, indicating fire under a grill.",grilled meat smoke indicating fire grill,9,6
Screenshot 2026-04-24 140232.png,Flame from a gas stove burning food.,flame gas stove burning food,7,5
Screenshot 2026-04-24 140306.png,Blue flame burning on a gas stove.,blue flame burning gas stove,7,5
Screenshot 2026-04-24 140313.png,Flame on a stove in a kitchen.,flame stove kitchen,7,3
Screenshot 2026-04-24 140326.png,Gas stove with blue flame cooking pot.,gas stove blue flame cooking pot,7,6
Screenshot 2026-04-24 140501.png,Flames engulfing a pot on a fire.,flames engulfing pot fire,7,4
Screenshot 2026-04-24 140507.png,Grilling with flames in a kitchen setting.,grilling flames kitchen,7,3
Screenshot 2026-04-24 140515.png,Campfire in a forest setting.,campfire forest,5,2
Screenshot 2026-04-24 140522.png,Grilled meat over an active charcoal grill with flames.,grilled meat active charcoal grill flames,9,6
Screenshot 2026-04-24 140533.png,Flame from cooking in a restaurant setting.,flame cooking restaurant,7,3
Screenshot 2026-04-24 140550.png,"Campfire with pots, surrounded by greenery.",campfire pots surrounded greenery,6,4
Screenshot 2026-04-24 140555.png,Flames licking a grilled steak on a barbecue grill.,flames licking grilled steak barbecue grill,9,6
Screenshot 2026-04-24 140631.png,Woman playing flute near a campfire in rustic setting.,woman playing flute campfire rustic,9,5
Screenshot 2026-04-24 140638.png,Gas stove with blue flame cooking food.,gas stove blue flame cooking food,7,6
Screenshot 2026-04-24 140707.png,Campfire with a metal pot over flames.,campfire metal pot flames,7,4
Screenshot 2026-04-24 140718.png,Fire on grill with flames and metal pot.,fire grill flames metal pot,8,5
Screenshot 2026-04-24 140726.png,Campfire with flames cooking food in a skillet.,campfire flames cooking food skillet,8,5
Screenshot 2026-04-24 140732.png,Flame engulfing a frying pan with food.,flame engulfing frying pan food,7,5
Screenshot 2026-04-24 140741.png,Grilled food over a campfire with flames.,grilled food campfire flames,7,4
Screenshot 2026-04-24 140759.png,Grilled meat over an open flame on a barbecue grill.,grilled meat open flame barbecue grill,10,6
Screenshot 2026-04-24 140806.png,Campfire with flames and smoke.,campfire flames smoke,5,3
Screenshot 2026-04-24 140826.png,Flame from a grill cooking meat.,flame grill cooking meat,6,4
Screenshot 2026-04-24 140832.png,"Campfire with metal bucket, surrounded by logs and greenery.",campfire metal bucket surrounded logs greenery,9,6
Screenshot 2026-04-24 140843.png,Campfire with flames burning in a rustic setting.,campfire flames burning rustic,8,4
Screenshot 2026-04-24 140850.png,Flame on grill in restaurant setting.,flame grill restaurant,6,3
Screenshot 2026-04-24 140859.png,Metal pot over campfire with flames.,metal pot campfire flames,6,4
Screenshot 2026-04-24 140915.png,Grilled meat over an open flame on a barbecue grill.,grilled meat open flame barbecue grill,10,6
Screenshot 2026-04-24 140923.png,Grill with flames cooking meat.,grill flames cooking meat,5,4
Screenshot 2026-04-24 140928.png,Campfire burning in a metal fire pit with greenery in the background.,campfire burning metal fire pit greenery background,12,7
Screenshot 2026-04-24 140936.png,"Large pot on fire with steam, surrounded by kitchen items.",large pot fire steam surrounded kitchen items,10,7
Screenshot 2026-04-24 140943.png,Campfire cooking with a wok.,campfire cooking wok,5,3
Screenshot 2026-04-24 140952.png,Grilled meat over a roaring campfire.,grilled meat roaring campfire,6,4
Screenshot 2026-04-24 140958.png,Campfire with smoke in grassy area.,campfire smoke grassy area,6,4
Screenshot 2026-04-24 141004.png,Campfire with flames burning in a grassy area.,campfire flames burning grassy area,8,5
Screenshot 2026-04-24 141010.png,Grilled meat with flames on a barbecue grill.,grilled meat flames barbecue grill,8,5
Screenshot 2026-04-24 141015.png,Campfire with flames cooking meat over an open fire.,campfire flames cooking meat open fire,9,6
Screenshot 2026-04-24 141021.png,Campfire with flames cooking a pot.,campfire flames cooking pot,6,4
Screenshot 2026-04-24 141030.png,"Fire under a griddle with tortillas, indicating a campfire setting.",fire griddle tortillas indicating campfire,10,5
Screenshot 2026-04-24 141036.png,Flame on grill with smoke in background.,flame grill smoke background,7,4
Screenshot 2026-04-24 141352.png,Grilled meat over an open flame on a barbecue grill.,grilled meat open flame barbecue grill,10,6
Screenshot 2026-04-24 141413.png,Campfire with flames in a wooded area.,campfire flames wooded area,7,4
Screenshot 2026-04-24 141431.png,Grilled meat over an open flame on a barbecue grill.,grilled meat open flame barbecue grill,10,6
Screenshot 2026-04-24 141440.png,Grilled meat over an open flame on a barbecue grill.,grilled meat open flame barbecue grill,10,6
Screenshot 2026-04-24 141545.png,Campfire cooking with flames surrounding a pot.,campfire cooking flames surrounding pot,7,5
cooking1.jpg,Grilled fish over an open flame in a barbecue setting.,grilled fish open flame barbecue,10,5
cooking10.jpg,"Chef cooking with a flaming wok in a dark, festive environment.",chef cooking flaming wok dark festive,11,6
cooking11.jpg,"Flame in a pan with mushrooms, on a stovetop.",flame pan mushrooms stovetop,9,4
cooking12.jpg,Flame from a kettle on a stove in a kitchen.,flame kettle stove kitchen,10,4
cooking13.jpg,Campfire with flames and coals.,campfire flames coals,5,3
cooking2.jpg,Flame in kitchen with eggs and utensils.,flame kitchen eggs utensils,7,4
cooking3.jpg,Flame on gas stove in kitchen.,flame gas stove kitchen,6,4
cooking4.jpg,Chef cooking with a large flame in a kitchen.,chef cooking large flame kitchen,9,5
cooking5.jpg,Flame in kitchen.,flame kitchen,3,2
cooking6.jpg,Flame in professional kitchen.,flame professional kitchen,4,3
cooking7.jpg,Grilling with flames on a barbecue.,grilling flames barbecue,6,3
cooking8.jpg,Grilled meat with flames on a barbecue grill.,grilled meat flames barbecue grill,8,5
cooking9.jpeg,Flame from a kitchen fire.,flame kitchen fire,5,3
custom_121_jpg.rf.86dc28a75b8fd525ce7e6325cdf73c94.jpg,Flame from gas stove in kitchen.,flame gas stove kitchen,6,4
custom_138_jpg.rf.44ef13309d5abbcf3676f2ce02d5b7e2.jpg,Gas stove with blue flame cooking in a kitchen.,gas stove blue flame cooking kitchen,9,6
custom_15_jpg.rf.4dc2ed5a60f7f5394adf79e1271fbd0f.jpg,"Stove with flame cooking in red pan, bowls on counter.",stove flame cooking red pan bowls counter,10,7
custom_207_png_jpg.rf.991f81d3b95b505eb3d2495c56d8fdc1.jpg,Kitchen with flame on stove.,kitchen flame stove,5,3
custom_275_png_jpg.rf.6733ec80faa6e89f659f99bca65ae31f.jpg,Flame on gas stove in kitchen.,flame gas stove kitchen,6,4
custom_279_png_jpg.rf.27575b09535706ae766b4c1586e28cbc.jpg,Stove with fire and cooking pan in kitchen.,stove fire cooking pan kitchen,8,5
custom_31_jpg.rf.ca25fbb4c27a5421381957626c69e6b5.jpg,Flame on gas stove in kitchen.,flame gas stove kitchen,6,4
custom_78_jpg.rf.24e1510d3f3f13306e3afa55cd0cee6e.jpg,Flame on stovetop in kitchen.,flame stovetop kitchen,5,3
custom_88_jpg.rf.c164f5236c8adf104fff4708aaddde5e.jpg,Flame from gas stove in kitchen.,flame gas stove kitchen,6,4
fogao10_jpg.rf.44e6293188a969271813083e32641d3e.jpg,"Stove with fire, cooking environment.",stove fire cooking,5,3
fogao11_jpg.rf.fb7370e8b72cf6a3a80dc824c13934ff.jpg,"Stove with frying pan, steam rising, kitchen environment.",stove frying pan steam rising kitchen,8,6
fogao13_jpg.rf.21ba49b3d80b0f58c41800db7900b3ab.jpg,Flame from gas stove in kitchen.,flame gas stove kitchen,6,4
fogao15_jpg.rf.4f1c16b62a84cdb35c9837805cf337e5.jpg,Flame cooking in a kitchen.,flame cooking kitchen,5,3
fogao18_jpg.rf.8384ad47a7952e88dc3382098e0733d6.jpg,Stovetop flame cooking egg.,stovetop flame cooking egg,4,4
fogao20_jpg.rf.983ec8e9318ce09fc9b45ac80f75cfdd.jpg,Gas stove with blue flames cooking food.,gas stove blue flames cooking food,7,6
fogao22_jpg.rf.f5ba1b281b06a3c4aa50f5bc73a9b720.jpg,Flame on gas stove with egg frying.,flame gas stove egg frying,7,5
fogao2_jpg.rf.ecf17d26d955c06dcc0b4386d4f345df.jpg,Gas stove with blue flames cooking in a kitchen.,gas stove blue flames cooking kitchen,9,6
fogao31_jpg.rf.4510e605f619c69633e81a8ec8e83a56.jpg,Flame in stovetop frying pan.,flame stovetop frying pan,5,4
fogao34_jpg.rf.3641cf4167f6d01fbc284f4a91ae2763.jpg,Kitchen fire on gas stove with blue flame.,kitchen fire gas stove blue flame,8,6
fogao39_jpg.rf.3a2eb1ff23d44d5199329898ddf26cc9.jpg,"Stove with fire, cooking meat and vegetables, kitchen environment.",stove fire cooking meat vegetables kitchen,9,6
fogao8_jpg.rf.6d3bfe3633b346be39419e4eee644a88.jpg,"Kitchen fire, controlled flame, professional environment.",kitchen fire controlled flame professional,6,5
online_173_jpg.rf.bc22a71461e5e4b8907b6a9e69bb5f37.jpg,Gas stove with blue flame heating a pot.,gas stove blue flame heating pot,8,6
online_176_jpg.rf.efa281ba9e215cab361a2f84349dc0c5.jpg,Flame on gas stove in kitchen.,flame gas stove kitchen,6,4
online_177_jpg.rf.93572764d4a539b1aa7768f006b37920.jpg,Flame cooking in a modern kitchen.,flame cooking modern kitchen,6,4
online_181_jpg.rf.0552cc5cf1f591d29c3d751729bc4b1c.jpg,Flame under wok with food being cooked.,flame wok food cooked,7,4
online_182_jpg.rf.9191b1c5b3a7f241ebaaedfa2a8cc344.jpg,"Stove with fire, cooking, kitchen environment.",stove fire cooking kitchen,6,4
online_200_jpg.rf.f515a8f55529c205ddf75cb8b829e7c6.jpg,Flame in professional kitchen.,flame professional kitchen,4,3
online_201_jpg.rf.8a8f7806bd5b03d2da7808b8f70cf553.jpg,Flame on stovetop in professional kitchen.,flame stovetop professional kitchen,6,4
online_204_jpg.rf.1a0dd007c732387710b7c6cad7aad1c6.jpg,Flame in kitchen.,flame kitchen,3,2
online_209_jpg.rf.07eb4621a9fe74d9156458f8ed63ba04.jpg,Flame in kitchen.,flame kitchen,3,2
online_222_jpg.rf.820f35e29a1e63caaff839f31269b275.jpg,Gas stove with blue flame cooking pot.,gas stove blue flame cooking pot,7,6
online_224_jpg.rf.0c90e232a8b4f98444e281fca9db04fd.jpg,Blue flame on gas stove with pot.,blue flame gas stove pot,7,5
online_242_jpg.rf.f217f1de95ee4bc77822e79b9e4b8935.jpg,Gas stove with flame and olive oil pouring.,gas stove flame olive oil pouring,8,6
online_253_jpg.rf.d84c46c0d3c01109ac957b790fd80c4e.jpg,Stove with blue flame cooking vegetables in a pan.,stove blue flame cooking vegetables pan,9,6
online_265_jpg.rf.7b72dacc1b7e7c41b9bcc29e5c1aede9.jpg,Blue flame cooking in a wok on a gas stove.,blue flame cooking wok gas stove,10,6
online_266_jpg.rf.5f88b7fd6ca7a09552995f7a92715c85.jpg,Gas stove with blue flame burning.,gas stove blue flame burning,6,5
online_273_jpg.rf.7fa7f2b2fbc4d2fd6660e1edbc6e51c5.jpg,Blue flame burning on a gas stove.,blue flame burning gas stove,7,5
online_275_jpg.rf.a180f691c476ea0caf85a89d7404903a.jpg,Gas stove with blue flame heating a pot.,gas stove blue flame heating pot,8,6
online_280_jpg.rf.95c63ded95ef6bce09cf8a0667c5b1ca.jpg,Stove with blue flame cooking pot in kitchen.,stove blue flame cooking pot kitchen,8,6
online_294_jpg.rf.ad480fff7c94a50ee9bc443bd78ce5bf.jpg,Blue flames burning on a gas stove.,blue flames burning gas stove,7,5
